Change,PriceUnderCloud,PriceInCloud,PriceOverCloud,PriceCloudIntersectBear,PriceCloudIntersectBull,PriceBaseLinePosition,PriceConvLinePosition,PriceBaseLineDistance,PriceConvLineDistance,ConvLineBaseLinePosition,ConvBaseIntersectBull,ConvBaseIntersectBear,ForwardCloudWidth,ForwardCloudIntersectBear,ForwardCloudIntersectBull
3.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,670.6000000000004,467.6999999999998,1.0,0.0,0.0,795.0442307692301,0.0,0.0
12.59,0.0,0.0,1.0,0.0,0.0,1.0,1.0,996.1999999999998,764.0500000000002,1.0,0.0,0.0,1227.8096153846154,0.0,0.0
-2.86,0.0,0.0,1.0,0.0,0.0,1.0,1.0,656.6500000000005,422.85000000000036,1.0,0.0,0.0,1304.9423076923067,0.0,0.0
11.76,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1208.1499999999996,961.6000000000004,1.0,0.0,0.0,1507.6403846153844,0.0,0.0
2.42,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1263.9500000000007,1017.4000000000005,1.0,0.0,0.0,1563.6692307692292,0.0,0.0
2.13,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1433.9500000000007,1129.9000000000005,1.0,0.0,0.0,1512.2288461538456,0.0,0.0
-3.59,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1141.1500000000005,810.3000000000002,1.0,0.0,0.0,1449.959615384615,0.0,0.0
-6.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,628.8500000000004,202.55000000000018,1.0,0.0,0.0,1431.9788461538456,0.0,0.0
-1.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,531.9500000000007,21.75,1.0,0.0,0.0,1411.9884615384617,0.0,0.0
12.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1426.5500000000002,802.0,1.0,0.0,0.0,1389.709615384616,0.0,0.0
-2.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1234.6500000000005,402.0500000000002,1.0,0.0,0.0,1419.4442307692307,0.0,0.0
-0.44,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1188.6999999999998,321.8000000000002,1.0,0.0,0.0,1374.1115384615396,0.0,0.0
-3.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,879.3000000000002,-25.550000000000182,1.0,0.0,0.0,1339.9365384615385,0.0,0.0
2.83,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1095.7000000000007,206.15000000000055,1.0,0.0,0.0,1260.998076923076,0.0,0.0
1.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1213.7000000000007,324.15000000000055,1.0,0.0,0.0,1201.1749999999993,0.0,0.0
0.72,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1267.5,401.39999999999964,1.0,0.0,0.0,1134.128846153846,0.0,0.0
7.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1611.1500000000005,676.2000000000007,1.0,0.0,0.0,1356.0153846153853,0.0,0.0
1.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1623.7000000000007,682.5500000000011,1.0,0.0,0.0,1404.3519230769225,0.0,0.0
-0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1525.5499999999993,521.5,1.0,0.0,0.0,1419.5730769230777,0.0,0.0
-0.79,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1393.8999999999996,453.0,1.0,0.0,0.0,1384.336538461538,0.0,0.0
-4.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,933.6999999999998,5.549999999999272,1.0,0.0,0.0,1404.0557692307693,0.0,0.0
3.46,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1220.0999999999995,291.9499999999989,1.0,0.0,0.0,1338.673076923079,0.0,0.0
-0.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1150.000000000001,135.0500000000011,1.0,0.0,0.0,1377.3057692307702,0.0,0.0
2.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1306.1000000000004,272.39999999999964,1.0,0.0,0.0,1342.2115384615408,0.0,0.0
-6.92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,606.8500000000004,-331.40000000000055,1.0,0.0,0.0,1330.88653846154,0.0,0.0
-5.41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,83.64999999999964,-584.4500000000007,1.0,0.0,0.0,1229.0634615384633,0.0,0.0
1.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,62.900000000000546,-490.85000000000036,1.0,0.0,0.0,1235.386538461542,0.0,0.0
0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-139.35000000000036,-478.25,1.0,0.0,0.0,1283.0769230769238,0.0,0.0
2.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.699999999999818,-277.9499999999998,1.0,0.0,0.0,1251.7730769230784,0.0,0.0
-1.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-120.85000000000036,-242.65000000000055,1.0,0.0,0.0,1166.8076923076933,0.0,0.0
-3.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-387.25,-509.0500000000002,1.0,0.0,0.0,1121.2250000000004,0.0,0.0
4.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-34.44999999999982,-156.25,1.0,0.0,0.0,1068.4019230769236,0.0,0.0
-1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-134.25,-219.64999999999964,1.0,0.0,0.0,1000.2442307692318,0.0,0.0
3.11,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.450000000000728,293.85000000000036,0.0,0.0,1.0,858.1750000000011,0.0,0.0
1.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69.89999999999964,325.75,0.0,0.0,0.0,845.6634615384637,0.0,0.0
5.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,392.9500000000007,573.2500000000009,0.0,0.0,0.0,937.0173076923093,0.0,0.0
1.81,0.0,0.0,1.0,0.0,0.0,1.0,1.0,549.3500000000004,625.6999999999998,0.0,0.0,0.0,923.6673076923089,0.0,0.0
1.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,556.2999999999993,538.0499999999993,1.0,1.0,0.0,1041.8365384615408,0.0,0.0
3.98,0.0,0.0,1.0,0.0,0.0,1.0,1.0,859.5499999999993,841.2999999999993,1.0,0.0,0.0,1017.5692307692325,0.0,0.0
-2.56,0.0,0.0,1.0,0.0,0.0,1.0,1.0,621.3500000000004,599.75,1.0,0.0,0.0,945.8846153846171,0.0,0.0
1.93,0.0,0.0,1.0,0.0,0.0,1.0,1.0,796.1499999999996,679.1000000000004,1.0,0.0,0.0,917.5884615384639,0.0,0.0
2.83,0.0,0.0,1.0,0.0,0.0,1.0,1.0,984.8500000000004,822.1499999999996,1.0,0.0,0.0,930.96730769231,0.0,0.0
6.96,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1346.9500000000007,1072.8499999999985,1.0,0.0,0.0,1193.4346153846172,0.0,0.0
5.33,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1401.25,1064.8500000000004,1.0,0.0,0.0,1610.0403846153877,0.0,0.0
1.64,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1476.25,925.3000000000011,1.0,0.0,0.0,1713.805769230772,0.0,0.0
1.37,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1625.5499999999993,980.1999999999989,1.0,0.0,0.0,1659.475000000004,0.0,0.0
6.91,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2152.75,1413.0499999999993,1.0,0.0,0.0,1827.969230769233,0.0,0.0
10.62,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2358.699999999999,1617.5499999999993,1.0,0.0,0.0,2736.473076923079,0.0,0.0
-13.59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,582.6999999999989,-199.10000000000036,1.0,0.0,0.0,2650.2076923076947,0.0,0.0
9.93,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1704.0,850.0,1.0,0.0,0.0,2560.1615384615416,0.0,0.0
-4.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1201.3999999999996,182.89999999999964,1.0,0.0,0.0,2528.638461538465,0.0,0.0
-9.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,113.5,-1161.949999999999,1.0,0.0,0.0,2568.130769230773,0.0,0.0
-1.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-88.5,-1369.1000000000004,1.0,0.0,0.0,2489.3480769230828,0.0,0.0
2.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,112.54999999999927,-993.25,1.0,0.0,0.0,2350.0903846153888,0.0,0.0
9.83,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1177.449999999999,71.64999999999964,1.0,0.0,0.0,2255.551923076926,0.0,0.0
-6.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,439.75,-666.0499999999993,1.0,0.0,0.0,2190.9923076923114,0.0,0.0
-1.73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,243.5,-605.0499999999993,1.0,0.0,0.0,2008.4942307692327,0.0,0.0
2.71,0.0,0.0,1.0,0.0,0.0,1.0,1.0,445.85000000000036,172.85000000000036,1.0,0.0,0.0,1756.4884615384617,0.0,0.0
1.31,0.0,0.0,1.0,0.0,0.0,1.0,1.0,548.1000000000004,340.1999999999989,1.0,0.0,0.0,1701.432692307695,0.0,0.0
7.33,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1273.3999999999996,1222.2000000000007,1.0,0.0,0.0,1640.384615384617,0.0,0.0
2.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1500.0,1290.7999999999993,1.0,0.0,0.0,1680.1673076923107,0.0,0.0
-3.44,0.0,0.0,1.0,0.0,0.0,1.0,1.0,854.5500000000011,679.1499999999996,1.0,0.0,0.0,1801.7903846153858,0.0,0.0
-6.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.150000000001455,-630.0500000000011,1.0,0.0,0.0,2054.4980769230806,0.0,0.0
3.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,317.3000000000011,-210.25,1.0,0.0,0.0,2027.9846153846174,0.0,0.0
-3.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-81.35000000000036,-607.4500000000007,1.0,0.0,0.0,1956.9942307692327,0.0,0.0
-10.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1286.7999999999993,-1431.5499999999993,1.0,0.0,0.0,1761.8153846153855,0.0,0.0
6.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-713.2000000000007,-664.0,0.0,0.0,1.0,1681.7365384615405,0.0,0.0
-13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2227.75,-1830.050000000001,0.0,0.0,0.0,1574.0634615384643,0.0,0.0
3.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1783.0,-1385.2999999999993,0.0,0.0,0.0,1406.6942307692334,0.0,0.0
9.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-854.8000000000011,-457.10000000000036,0.0,0.0,0.0,1370.3230769230777,0.0,0.0
-0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-934.7000000000007,-25.600000000000364,0.0,0.0,0.0,1078.9461538461564,0.0,0.0
2.41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-679.5,344.7000000000007,0.0,0.0,0.0,979.4942307692309,0.0,0.0
-1.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-791.8000000000011,273.89999999999964,0.0,0.0,0.0,911.7730769230784,0.0,0.0
-2.82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-839.7999999999993,146.85000000000036,0.0,0.0,0.0,661.7403846153848,0.0,0.0
-5.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1219.7999999999993,-230.39999999999964,0.0,0.0,0.0,490.7384615384617,0.0,0.0
-0.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1304.2000000000007,-314.8000000000011,0.0,0.0,0.0,470.05192307692414,0.0,0.0
1.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1163.2000000000007,-173.8000000000011,0.0,0.0,0.0,435.0423076923089,0.0,0.0
-1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1277.5,-441.7999999999993,0.0,0.0,0.0,470.632692307694,0.0,0.0
-3.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1616.3999999999996,-780.25,0.0,0.0,0.0,437.4653846153851,0.0,0.0
2.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.7000000000007,-544.5500000000011,0.0,0.0,0.0,400.10192307692523,0.0,0.0
-1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1527.6000000000004,-555.5500000000011,0.0,0.0,0.0,301.46538461538694,0.0,0.0
-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1527.7999999999993,-517.0,0.0,0.0,0.0,249.79615384615863,0.0,0.0
5.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1026.5,169.39999999999964,0.0,0.0,0.0,110.18846153846243,0.0,0.0
2.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-728.5,455.9500000000007,0.0,0.0,0.0,69.9096153846167,0.0,0.0
1.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-588.3999999999996,493.14999999999964,0.0,0.0,0.0,70.74230769231144,0.0,0.0
2.81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-292.7999999999993,674.3500000000004,0.0,0.0,0.0,76.35384615384828,0.0,0.0
1.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-173.89999999999964,731.2000000000007,0.0,0.0,0.0,55.1557692307706,0.0,0.0
8.07,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1219.699999999999,1155.0999999999985,1.0,1.0,0.0,-32.17692307692232,1.0,0.0
-2.84,0.0,1.0,0.0,0.0,0.0,1.0,1.0,793.6499999999996,593.4499999999989,1.0,0.0,0.0,74.45769230769474,0.0,1.0
4.64,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1326.6499999999996,1126.449999999999,1.0,0.0,0.0,15.776923076924504,0.0,0.0
1.48,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1504.3500000000004,1264.4500000000007,1.0,0.0,0.0,-19.619230769227215,1.0,0.0
-0.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1402.5499999999993,998.5499999999993,1.0,0.0,0.0,4.561538461539385,0.0,1.0
-6.41,0.0,1.0,0.0,0.0,0.0,1.0,1.0,627.25,3.2999999999992724,1.0,0.0,0.0,74.93846153846607,0.0,0.0
1.79,0.0,0.0,1.0,0.0,1.0,1.0,1.0,829.9500000000007,119.0,1.0,0.0,0.0,79.97307692307913,0.0,0.0
-1.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,553.7000000000007,-36.149999999999636,1.0,0.0,0.0,149.30961538461634,0.0,0.0
-4.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52.399999999999636,-649.6499999999996,1.0,0.0,0.0,202.1173076923078,0.0,0.0
-7.74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-791.1000000000004,-1079.300000000001,1.0,0.0,0.0,11.494230769230853,0.0,0.0
2.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-537.1000000000004,-604.9500000000007,1.0,0.0,0.0,-84.39230769231108,1.0,0.0
0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-504.89999999999964,-572.75,1.0,0.0,0.0,-56.04038461538585,0.0,0.0
-1.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-622.3999999999996,-684.6000000000004,1.0,0.0,0.0,-4.1403846153843915,0.0,0.0
0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-527.7999999999993,-569.8499999999985,1.0,0.0,0.0,4.53653846153793,0.0,1.0
5.8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,70.20000000000073,256.4500000000007,0.0,0.0,1.0,-80.7980769230744,1.0,0.0
-1.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-87.89999999999964,208.25,0.0,0.0,0.0,-113.55769230769329,0.0,0.0
-5.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-699.0,-371.35000000000036,0.0,0.0,0.0,-116.28653846153975,0.0,0.0
-0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-741.5,-155.85000000000036,0.0,0.0,0.0,-229.44807692307768,0.0,0.0
2.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-498.75,127.85000000000036,0.0,0.0,0.0,-200.37307692307513,0.0,0.0
-2.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-756.4500000000007,-228.29999999999927,0.0,0.0,0.0,-117.11346153845989,0.0,0.0
0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-790.8500000000004,-223.0,0.0,0.0,0.0,-77.51730769230926,0.0,0.0
2.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-564.2000000000007,12.5,0.0,0.0,0.0,-61.58461538461779,0.0,0.0
-1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-751.2000000000007,-174.5,0.0,0.0,0.0,-40.7538461538461,0.0,0.0
-4.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1206.6000000000004,-556.2000000000007,0.0,0.0,0.0,-45.17115384615499,0.0,0.0
-2.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1326.4500000000007,-579.3999999999996,0.0,0.0,0.0,-158.93846153846243,0.0,0.0
0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1232.050000000001,-370.2000000000007,0.0,0.0,0.0,-159.49038461538476,0.0,0.0
0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1223.050000000001,-361.2000000000007,0.0,0.0,0.0,-111.10192307692341,0.0,0.0
1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1060.5,-226.3000000000011,0.0,0.0,0.0,-93.90769230769365,0.0,0.0
6.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-441.0,393.1999999999989,0.0,0.0,0.0,-66.72884615384828,0.0,0.0
2.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-171.85000000000036,562.3999999999996,0.0,0.0,0.0,-7.930769230770238,0.0,0.0
-0.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-195.79999999999927,504.90000000000146,0.0,0.0,0.0,-18.384615384618883,0.0,0.0
-0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,31.19999999999891,503.60000000000036,0.0,0.0,0.0,-127.16923076923194,0.0,0.0
-2.44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-116.5,189.6999999999989,0.0,0.0,0.0,-170.97884615384464,0.0,0.0
1.47,1.0,0.0,0.0,0.0,0.0,1.0,1.0,66.80000000000109,327.89999999999964,0.0,0.0,0.0,-194.11923076923267,0.0,0.0
-0.56,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.5,226.04999999999927,1.0,1.0,0.0,-293.5634615384606,0.0,0.0
-0.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,166.70000000000073,94.10000000000036,1.0,0.0,0.0,-269.4403846153855,0.0,0.0
-1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.899999999999636,-202.85000000000036,1.0,0.0,0.0,-208.89423076923413,0.0,0.0
0.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.200000000000728,-240.04999999999927,1.0,0.0,0.0,-151.13076923077097,0.0,0.0
2.49,1.0,0.0,0.0,0.0,0.0,1.0,1.0,272.8000000000011,12.550000000001091,1.0,0.0,0.0,-151.18076923077024,0.0,0.0
-0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,199.8000000000011,-60.44999999999891,1.0,0.0,0.0,-159.90000000000146,0.0,0.0
-0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,-65.25,1.0,0.0,0.0,-170.15000000000146,0.0,0.0
-0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,191.89999999999964,68.04999999999927,1.0,0.0,0.0,-268.09230769230635,0.0,0.0
-0.54,1.0,0.0,0.0,0.0,0.0,1.0,1.0,135.89999999999964,12.049999999999272,1.0,0.0,0.0,-276.2557692307673,0.0,0.0
-0.58,1.0,0.0,0.0,0.0,0.0,1.0,1.0,76.10000000000036,2.25,1.0,0.0,0.0,-314.7865384615361,0.0,0.0
-0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.100000000000364,-13.699999999998909,1.0,0.0,0.0,-330.71346153846025,0.0,0.0
0.84,1.0,0.0,0.0,0.0,0.0,1.0,1.0,130.89999999999964,172.75,0.0,0.0,1.0,-393.915384615384,0.0,0.0
-0.76,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.100000000000364,94.95000000000073,0.0,0.0,0.0,-405.2999999999993,0.0,0.0
-1.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.60000000000036,-81.5,0.0,0.0,0.0,-405.21346153846207,0.0,0.0
0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,-32.899999999999636,0.0,0.0,0.0,-403.51346153846134,0.0,0.0
-3.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.39999999999964,-306.1999999999989,0.0,0.0,0.0,-415.83461538461415,0.0,0.0
-12.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-968.8999999999996,-701.0500000000011,0.0,0.0,0.0,-1086.6942307692298,0.0,0.0
-0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1050.3999999999996,-751.1000000000004,0.0,0.0,0.0,-1054.300000000001,0.0,0.0
-4.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1271.0999999999995,-971.8000000000002,0.0,0.0,0.0,-1130.0269230769227,0.0,0.0
1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,-850.7000000000007,0.0,0.0,0.0,-1066.6423076923074,0.0,0.0
0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1126.3999999999996,-818.0499999999993,0.0,0.0,0.0,-997.9865384615405,0.0,0.0
-1.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1285.7999999999993,-926.6499999999996,0.0,0.0,0.0,-943.7230769230791,0.0,0.0
2.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1038.300000000001,-627.7000000000007,0.0,0.0,0.0,-908.5653846153855,0.0,0.0
0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1019.8999999999996,-596.1999999999989,0.0,0.0,0.0,-857.1961538461546,0.0,0.0
0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-799.3999999999996,-407.2999999999993,0.0,0.0,0.0,-939.8596153846156,0.0,0.0
-1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.6000000000004,-12.5,0.0,0.0,0.0,-1144.9500000000007,0.0,0.0
-0.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-965.3999999999996,30.5,0.0,0.0,0.0,-1178.0653846153873,0.0,0.0
-0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-971.1500000000005,9.699999999999818,0.0,0.0,0.0,-1148.6269230769212,0.0,0.0
-3.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1216.550000000001,-235.70000000000073,0.0,0.0,0.0,-1102.0596153846127,0.0,0.0
4.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-899.8500000000004,81.0,0.0,0.0,0.0,-1060.9634615384603,0.0,0.0
-0.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-912.3000000000011,65.29999999999927,0.0,0.0,0.0,-1023.4500000000007,0.0,0.0
4.69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-518.5,340.25,0.0,0.0,0.0,-940.4480769230777,0.0,0.0
-0.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-492.4500000000007,335.84999999999854,0.0,0.0,0.0,-910.5115384615383,0.0,0.0
-3.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-786.9500000000007,-6.25,0.0,0.0,0.0,-838.9269230769241,0.0,0.0
0.44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-718.8999999999996,30.350000000000364,0.0,0.0,0.0,-819.3230769230777,0.0,0.0
-0.28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-741.7999999999993,7.450000000000728,0.0,0.0,0.0,-784.255769230771,0.0,0.0
0.87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-670.0,79.25,0.0,0.0,0.0,-745.1134615384617,0.0,0.0
-2.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-847.0500000000002,-106.84999999999945,0.0,0.0,0.0,-711.873076923077,0.0,0.0
-2.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-963.0500000000011,-340.0500000000011,0.0,0.0,0.0,-662.9980769230751,0.0,0.0
0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-838.6999999999998,-267.15000000000055,0.0,0.0,0.0,-644.5211538461535,0.0,0.0
-1.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-950.3999999999996,-348.0499999999993,0.0,0.0,0.0,-630.0153846153862,0.0,0.0
0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-814.0999999999995,-339.2499999999991,0.0,0.0,0.0,-659.6865384615394,0.0,0.0
3.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-26.649999999999636,77.29999999999927,0.0,0.0,0.0,-971.2096153846142,0.0,0.0
-0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-41.849999999998545,62.100000000000364,0.0,0.0,0.0,-944.7249999999985,0.0,0.0
-2.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.64999999999964,-89.70000000000073,0.0,0.0,0.0,-927.1673076923062,0.0,0.0
-6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-563.1499999999996,-387.7000000000007,0.0,0.0,0.0,-1117.0038461538452,0.0,0.0
-0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.4499999999998,-399.5500000000002,0.0,0.0,0.0,-1081.9576923076902,0.0,0.0
16.65,1.0,0.0,0.0,0.0,0.0,1.0,1.0,618.1499999999996,644.8499999999985,0.0,0.0,0.0,-948.7807692307679,0.0,0.0
6.61,0.0,1.0,0.0,0.0,0.0,1.0,1.0,296.0,296.0,1.0,1.0,0.0,-15.257692307692196,0.0,0.0
3.24,0.0,1.0,0.0,0.0,0.0,1.0,1.0,595.0,595.0,1.0,0.0,0.0,4.690384615385483,0.0,1.0
-3.38,0.0,1.0,0.0,0.0,0.0,1.0,1.0,272.60000000000036,272.60000000000036,1.0,0.0,0.0,25.884615384617064,0.0,0.0
2.22,0.0,1.0,0.0,0.0,0.0,1.0,1.0,476.6999999999989,476.6999999999989,1.0,0.0,0.0,46.07307692307768,0.0,0.0
-2.69,0.0,1.0,0.0,0.0,0.0,1.0,1.0,223.29999999999927,223.29999999999927,1.0,0.0,0.0,70.01346153846134,0.0,0.0
-0.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,218.0,218.0,1.0,0.0,0.0,92.25192307692305,0.0,0.0
0.85,0.0,1.0,0.0,0.0,0.0,1.0,1.0,295.5,276.9500000000007,1.0,0.0,0.0,118.35961538461743,0.0,0.0
0.76,0.0,1.0,0.0,0.0,0.0,1.0,1.0,366.0,328.14999999999964,1.0,0.0,0.0,144.5846153846178,0.0,0.0
-1.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,263.6999999999989,-102.60000000000036,1.0,0.0,0.0,332.209615384616,0.0,0.0
2.15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,461.7999999999993,-16.850000000000364,1.0,0.0,0.0,406.57115384615463,0.0,0.0
